CODSETOR;NOM_MU;NOM_DI
354410305000021;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000002;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000001;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000011;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
355030806000009;SAO PAULO;BARRA FUNDA
354410305000019;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000018;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000043;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000044;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000022;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000042;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000010;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354330310000014;RIBEIRAO PIRES;OURO FINO PAULISTA
354410305000028;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000051;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
355030873000175;SAO PAULO;SAO MATEUS
354410305000053;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000013;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000031;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000015;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000016;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000024;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000012;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354330310000016;RIBEIRAO PIRES;OURO FINO PAULISTA
354410305000047;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354330310000008;RIBEIRAO PIRES;OURO FINO PAULISTA
355030873000174;SAO PAULO;SAO MATEUS
354330310000015;RIBEIRAO PIRES;OURO FINO PAULISTA
354410305000023;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000046;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000008;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000038;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000037;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000054;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000036;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354780910000008;SANTO ANDRE;PARANAPIACABA
354410305000003;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
355645305000062;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA
355030873000166;SAO PAULO;SAO MATEUS
354410305000009;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000004;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
355030855000316;SAO PAULO;PARELHEIROS
354330305000038;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000102;RIBEIRAO PIRES;RIBEIRAO PIRES
354410305000025;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354330305000058;RIBEIRAO PIRES;RIBEIRAO PIRES
354410305000026;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000027;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354330305000057;RIBEIRAO PIRES;RIBEIRAO PIRES
355030873000211;SAO PAULO;SAO MATEUS
354410305000045;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
355030855000314;SAO PAULO;PARELHEIROS
354330305000077;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000056;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000036;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000035;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000015;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000101;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000076;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000037;RIBEIRAO PIRES;RIBEIRAO PIRES
355030873000165;SAO PAULO;SAO MATEUS
354330305000060;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000109;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000059;RIBEIRAO PIRES;RIBEIRAO PIRES
354330308000010;RIBEIRAO PIRES;JARDIM SANTA LUZIA
355030855000310;SAO PAULO;PARELHEIROS
354330308000030;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330308000031;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330310000004;RIBEIRAO PIRES;OURO FINO PAULISTA
354330308000026;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330310000001;RIBEIRAO PIRES;OURO FINO PAULISTA
355030873000173;SAO PAULO;SAO MATEUS
354330308000028;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330308000019;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330308000018;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330308000024;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330308000025;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330310000012;RIBEIRAO PIRES;OURO FINO PAULISTA
354330308000009;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330308000023;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330308000032;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330310000009;RIBEIRAO PIRES;OURO FINO PAULISTA
355030873000183;SAO PAULO;SAO MATEUS
354330308000029;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330310000005;RIBEIRAO PIRES;OURO FINO PAULISTA
352940105000386;MAUA;MAUA
354330308000017;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330308000015;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330308000004;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330308000007;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330305000031;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000093;RIBEIRAO PIRES;RIBEIRAO PIRES
354330308000011;RIBEIRAO PIRES;JARDIM SANTA LUZIA
355030873000129;SAO PAULO;SAO MATEUS
354330305000014;RIBEIRAO PIRES;RIBEIRAO PIRES
354330308000003;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330308000002;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330305000032;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000034;RIBEIRAO PIRES;RIBEIRAO PIRES
352940105000381;MAUA;MAUA
352940105000383;MAUA;MAUA
352940105000385;MAUA;MAUA
354330308000013;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330308000027;RIBEIRAO PIRES;JARDIM SANTA LUZIA
355030873000163;SAO PAULO;SAO MATEUS
352940105000374;MAUA;MAUA
352940105000380;MAUA;MAUA
354330308000014;RIBEIRAO PIRES;JARDIM SANTA LUZIA
354330305000030;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000055;RIBEIRAO PIRES;RIBEIRAO PIRES
354330308000012;RIBEIRAO PIRES;JARDIM SANTA LUZIA
355030825000231;SAO PAULO;CIDADE TIRADENTES
355030825000229;SAO PAULO;CIDADE TIRADENTES
355030825000300;SAO PAULO;CIDADE TIRADENTES
354330305000053;RIBEIRAO PIRES;RIBEIRAO PIRES
355030873000128;SAO PAULO;SAO MATEUS
354330305000028;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000027;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000025;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000024;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000013;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000009;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000023;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000096;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000021;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000022;RIBEIRAO PIRES;RIBEIRAO PIRES
355030873000127;SAO PAULO;SAO MATEUS
354330305000107;RIBEIRAO PIRES;RIBEIRAO PIRES
355030825000284;SAO PAULO;CIDADE TIRADENTES
355030825000168;SAO PAULO;CIDADE TIRADENTES
355030825000301;SAO PAULO;CIDADE TIRADENTES
355030825000228;SAO PAULO;CIDADE TIRADENTES
355030825000230;SAO PAULO;CIDADE TIRADENTES
355030825000338;SAO PAULO;CIDADE TIRADENTES
355030825000234;SAO PAULO;CIDADE TIRADENTES
354410305000006;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000007;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
355030873000100;SAO PAULO;SAO MATEUS
354410305000005;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
354410305000041;RIO GRANDE DA SERRA;RIO GRANDE DA SERRA
355030855000108;SAO PAULO;PARELHEIROS
355030855000315;SAO PAULO;PARELHEIROS
355030855000111;SAO PAULO;PARELHEIROS
355030855000311;SAO PAULO;PARELHEIROS
355030855000107;SAO PAULO;PARELHEIROS
355030855000312;SAO PAULO;PARELHEIROS
355030855000305;SAO PAULO;PARELHEIROS
355030855000307;SAO PAULO;PARELHEIROS
355645305000005;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA
355030872000144;SAO PAULO;SAO LUCAS
355030855000106;SAO PAULO;PARELHEIROS
355030855000233;SAO PAULO;PARELHEIROS
355030855000112;SAO PAULO;PARELHEIROS
355030855000303;SAO PAULO;PARELHEIROS
355030855000109;SAO PAULO;PARELHEIROS
354870810000002;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354870810000046;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354780905000985;SANTO ANDRE;SANTO ANDRE
354870810000022;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354870810000023;SAO BERNARDO DO CAMPO;RIACHO GRANDE
355030872000135;SAO PAULO;SAO LUCAS
354780905000454;SANTO ANDRE;SANTO ANDRE
354870805000437;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354780905000445;SANTO ANDRE;SANTO ANDRE
354870805000440;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000441;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354780905000733;SANTO ANDRE;SANTO ANDRE
354780905000983;SANTO ANDRE;SANTO ANDRE
354780905000732;SANTO ANDRE;SANTO ANDRE
354870810000006;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354870810000007;SAO BERNARDO DO CAMPO;RIACHO GRANDE
355030876000279;SAO PAULO;SAPOPEMBA
354870810000009;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354870810000008;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354870810000003;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354870810000001;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354870810000004;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354870810000010;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354870810000011;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354330305000081;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000088;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000087;RIBEIRAO PIRES;RIBEIRAO PIRES
355030876000248;SAO PAULO;SAPOPEMBA
354780905000453;SANTO ANDRE;SANTO ANDRE
354330305000080;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000086;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000082;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000078;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000112;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000085;RIBEIRAO PIRES;RIBEIRAO PIRES
354780910000024;SANTO ANDRE;PARANAPIACABA
354870805001080;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000456;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
355030876000247;SAO PAULO;SAPOPEMBA
354780905000449;SANTO ANDRE;SANTO ANDRE
354780905000988;SANTO ANDRE;SANTO ANDRE
354870805000450;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001079;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000157;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000449;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000151;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000801;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001082;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000446;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
355030876000245;SAO PAULO;SAPOPEMBA
354870805001083;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870810000005;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354870805000470;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870810000020;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354870805000457;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000467;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870810000012;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354870810000019;SAO BERNARDO DO CAMPO;RIACHO GRANDE
354870805000170;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354330305000039;RIBEIRAO PIRES;RIBEIRAO PIRES
355030872000143;SAO PAULO;SAO LUCAS
354330305000063;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000062;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000061;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000079;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000065;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000089;RIBEIRAO PIRES;RIBEIRAO PIRES
354780905000452;SANTO ANDRE;SANTO ANDRE
354330305000066;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000020;RIBEIRAO PIRES;RIBEIRAO PIRES
354780905000447;SANTO ANDRE;SANTO ANDRE
355030876000280;SAO PAULO;SAPOPEMBA
354780905000379;SANTO ANDRE;SANTO ANDRE
354780905000441;SANTO ANDRE;SANTO ANDRE
354780905000442;SANTO ANDRE;SANTO ANDRE
354780905000989;SANTO ANDRE;SANTO ANDRE
354780905000730;SANTO ANDRE;SANTO ANDRE
354780905000724;SANTO ANDRE;SANTO ANDRE
354870805000432;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000433;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001077;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000436;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
355030876000308;SAO PAULO;SAPOPEMBA
354870805000454;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000809;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000153;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000154;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000145;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001040;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000148;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000191;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000046;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354330305000103;RIBEIRAO PIRES;RIBEIRAO PIRES
355030876000282;SAO PAULO;SAPOPEMBA
354330305000097;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000016;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000095;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000104;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000040;RIBEIRAO PIRES;RIBEIRAO PIRES
354330305000098;RIBEIRAO PIRES;RIBEIRAO PIRES
354780905000439;SANTO ANDRE;SANTO ANDRE
354780905000986;SANTO ANDRE;SANTO ANDRE
352940105000296;MAUA;MAUA
352940105000295;MAUA;MAUA
355645305000004;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA
355030876000309;SAO PAULO;SAPOPEMBA
354780905000438;SANTO ANDRE;SANTO ANDRE
354780905000443;SANTO ANDRE;SANTO ANDRE
354780905000982;SANTO ANDRE;SANTO ANDRE
352940105000292;MAUA;MAUA
352940105000294;MAUA;MAUA
354780905000718;SANTO ANDRE;SANTO ANDRE
354780905000991;SANTO ANDRE;SANTO ANDRE
354780905000731;SANTO ANDRE;SANTO ANDRE
354780905000681;SANTO ANDRE;SANTO ANDRE
354780905000675;SANTO ANDRE;SANTO ANDRE
355030876000283;SAO PAULO;SAPOPEMBA
354780905000679;SANTO ANDRE;SANTO ANDRE
354780905000678;SANTO ANDRE;SANTO ANDRE
354780905000680;SANTO ANDRE;SANTO ANDRE
354870805000427;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000382;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001065;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000430;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000431;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001076;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000147;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
355030872000023;SAO PAULO;SAO LUCAS
354870805000146;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000118;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000117;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000116;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000121;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000119;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000246;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000231;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000973;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
355030872000071;SAO PAULO;SAO LUCAS
354870805000248;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000544;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000546;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000596;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000484;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000473;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000616;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000615;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000631;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000608;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
355030872000046;SAO PAULO;SAO LUCAS
354780905000990;SANTO ANDRE;SANTO ANDRE
354780905000717;SANTO ANDRE;SANTO ANDRE
354780905000992;SANTO ANDRE;SANTO ANDRE
354780905000451;SANTO ANDRE;SANTO ANDRE
354780905000450;SANTO ANDRE;SANTO ANDRE
354780905000440;SANTO ANDRE;SANTO ANDRE
354780905000729;SANTO ANDRE;SANTO ANDRE
354780905000993;SANTO ANDRE;SANTO ANDRE
354780905000720;SANTO ANDRE;SANTO ANDRE
354780905000719;SANTO ANDRE;SANTO ANDRE
355030872000183;SAO PAULO;SAO LUCAS
354780905000721;SANTO ANDRE;SANTO ANDRE
354780905000682;SANTO ANDRE;SANTO ANDRE
354780905000579;SANTO ANDRE;SANTO ANDRE
354780905000901;SANTO ANDRE;SANTO ANDRE
354780905000902;SANTO ANDRE;SANTO ANDRE
354870805000388;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000384;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000383;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001064;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000379;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
355030893000009;SAO PAULO;VILA PRUDENTE
354870805001061;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000123;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000136;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000133;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000135;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000134;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001033;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000131;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001036;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000129;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
355030893000144;SAO PAULO;VILA PRUDENTE
354870805001174;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000132;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000144;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000122;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000988;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000233;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000987;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000994;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000232;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000247;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
355030893000147;SAO PAULO;VILA PRUDENTE
354870805000250;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000234;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000236;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000235;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000611;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000609;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000625;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000626;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000662;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000521;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
355030893000037;SAO PAULO;VILA PRUDENTE
354870805000618;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000623;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000925;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000614;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
351380105000411;DIADEMA;DIADEMA
351380105000231;DIADEMA;DIADEMA
354870805000619;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
351380105000254;DIADEMA;DIADEMA
351380105000420;DIADEMA;DIADEMA
351380105000267;DIADEMA;DIADEMA
355645305000001;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA
355030893000160;SAO PAULO;VILA PRUDENTE
351380105000272;DIADEMA;DIADEMA
354870805000582;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001068;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000394;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354780905000683;SANTO ANDRE;SANTO ANDRE
354780905000686;SANTO ANDRE;SANTO ANDRE
354870805000390;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000385;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000389;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001066;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
355030893000010;SAO PAULO;VILA PRUDENTE
354870805000104;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000115;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000111;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000108;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000107;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000114;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000113;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000112;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000072;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000073;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
355030893000020;SAO PAULO;VILA PRUDENTE
354870805001067;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000386;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000106;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000098;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000099;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000124;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000097;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000125;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000128;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001035;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
355030893000003;SAO PAULO;VILA PRUDENTE
354870805001037;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000139;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001015;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000110;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000214;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000212;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000213;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000198;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000211;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000230;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
355030893000005;SAO PAULO;VILA PRUDENTE
354870805000659;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000661;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000523;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805001022;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000658;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000922;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
354870805000607;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO
